OpenPrice,LowPrice,HighPrice,ClosePrice,StockHistoryDate,StockTickerId,Volume
134.79,133.91,137.76,135.35,6/22/2022 12:00:00 AM,AAPL,73409234
75.50,75.50,76.25,75.70,6/22/2022 12:00:00 AM,ATVI,4180303
11.26,11.21,11.68,11.48,6/22/2022 12:00:00 AM,F,46171774
111.16,110.72,113.77,112.03,6/22/2022 12:00:00 AM,GOOG,23921720
48.03,47.77,49.58,49.07,6/22/2022 12:00:00 AM,PFE,20384884
234.50,233.83,246.83,236.09,6/22/2022 12:00:00 AM,TSLA,101527254
136.82,135.63,138.59,138.27,6/23/2022 12:00:00 AM,AAPL,72433768
76.30,75.77,76.67,76.49,6/23/2022 12:00:00 AM,ATVI,3613979
11.50,11.25,11.58,11.56,6/23/2022 12:00:00 AM,F,53654975
112.95,111.03,113.20,112.68,6/23/2022 12:00:00 AM,GOOG,24709720
49.23,48.98,50.17,50.09,6/23/2022 12:00:00 AM,PFE,20061654
237.91,228.64,239.32,235.07,6/23/2022 12:00:00 AM,TSLA,104202675
139.90,139.77,141.91,141.66,6/24/2022 12:00:00 AM,AAPL,89116837
76.78,76.57,78.03,77.94,6/24/2022 12:00:00 AM,ATVI,6541277
11.65,11.57,12.12,12.01,6/24/2022 12:00:00 AM,F,55457632
113.60,113.60,118.64,118.54,6/24/2022 12:00:00 AM,GOOG,39122760
50.65,50.30,51.64,51.59,6/24/2022 12:00:00 AM,PFE,24343179
237.47,236.09,246.07,245.71,6/24/2022 12:00:00 AM,TSLA,95770692
142.69,140.97,143.49,141.66,6/27/2022 12:00:00 AM,AAPL,70207908
77.63,77.34,78.32,78.01,6/27/2022 12:00:00 AM,ATVI,5836689
12.12,11.90,12.18,12.04,6/27/2022 12:00:00 AM,F,44009930
118.94,116.00,119.25,116.62,6/27/2022 12:00:00 AM,GOOG,32839300
51.48,51.26,52.23,51.88,6/27/2022 12:00:00 AM,PFE,16154272
249.37,242.57,252.07,244.92,6/27/2022 12:00:00 AM,TSLA,89178309
142.13,137.32,143.42,137.44,6/28/2022 12:00:00 AM,AAPL,67315328
78.09,76.94,78.24,77.16,6/28/2022 12:00:00 AM,ATVI,4216401
12.14,11.80,12.44,11.81,6/28/2022 12:00:00 AM,F,45920625
116.35,112.44,117.86,112.57,6/28/2022 12:00:00 AM,GOOG,28316220
51.83,50.41,51.97,50.66,6/28/2022 12:00:00 AM,PFE,16458770
244.48,232.34,249.97,232.66,6/28/2022 12:00:00 AM,TSLA,90666495
137.46,136.67,140.67,139.23,6/29/2022 12:00:00 AM,AAPL,66242411
77.35,77.18,78.15,77.96,6/29/2022 12:00:00 AM,ATVI,4533265
11.74,11.38,11.76,11.52,6/29/2022 12:00:00 AM,F,39474169
112.15,111.55,113.66,112.26,6/29/2022 12:00:00 AM,GOOG,18627860
50.73,50.66,51.44,50.94,6/29/2022 12:00:00 AM,PFE,13925665
230.50,222.27,231.17,228.49,6/29/2022 12:00:00 AM,TSLA,82897254
137.25,133.77,138.37,136.72,6/30/2022 12:00:00 AM,AAPL,98964467
77.60,77.19,78.11,77.86,6/30/2022 12:00:00 AM,ATVI,4204951
11.24,10.93,11.36,11.13,6/30/2022 12:00:00 AM,F,59238167
110.50,107.31,111.33,109.37,6/30/2022 12:00:00 AM,GOOG,38046040
51.69,51.09,52.88,52.43,6/30/2022 12:00:00 AM,PFE,33495729
224.51,218.86,229.46,224.47,6/30/2022 12:00:00 AM,TSLA,94600449
136.04,135.66,139.04,138.93,7/1/2022 12:00:00 AM,AAPL,71051552
77.97,77.70,78.68,78.57,7/1/2022 12:00:00 AM,ATVI,4210618
11.10,10.99,11.50,11.32,7/1/2022 12:00:00 AM,F,54355968
108.34,107.11,109.81,109.08,7/1/2022 12:00:00 AM,GOOG,31027880
52.04,51.25,52.37,52.31,7/1/2022 12:00:00 AM,PFE,16143272
227.00,222.12,230.23,227.26,7/1/2022 12:00:00 AM,TSLA,74460438
137.77,136.93,141.61,141.56,7/5/2022 12:00:00 AM,AAPL,73429641
78.55,77.80,79.00,78.87,7/5/2022 12:00:00 AM,ATVI,5145429
11.05,10.61,11.21,11.20,7/5/2022 12:00:00 AM,F,87459036
107.51,106.25,114.05,113.89,7/5/2022 12:00:00 AM,GOOG,36429380
51.75,50.40,51.89,51.64,7/5/2022 12:00:00 AM,PFE,18407846
223.00,216.17,233.15,233.07,7/5/2022 12:00:00 AM,TSLA,84779109
141.35,141.08,144.12,142.92,7/6/2022 12:00:00 AM,AAPL,74064254
78.57,78.10,78.86,78.37,7/6/2022 12:00:00 AM,ATVI,3105497
11.15,10.84,11.27,11.06,7/6/2022 12:00:00 AM,F,71282906
114.09,112.25,116.35,115.21,7/6/2022 12:00:00 AM,GOOG,28852680
51.64,51.58,52.96,52.75,7/6/2022 12:00:00 AM,PFE,21305527
230.78,227.19,234.56,231.73,7/6/2022 12:00:00 AM,TSLA,71853624
143.29,143.28,146.55,146.35,7/7/2022 12:00:00 AM,AAPL,66253709
78.24,77.61,78.72,78.61,7/7/2022 12:00:00 AM,ATVI,4356653
11.33,11.33,11.72,11.65,7/7/2022 12:00:00 AM,F,63000442
116.01,115.53,119.86,119.31,7/7/2022 12:00:00 AM,GOOG,32183940
52.95,52.79,53.54,53.42,7/7/2022 12:00:00 AM,PFE,17847629
233.92,232.21,245.36,244.54,7/7/2022 12:00:00 AM,TSLA,81930690
145.26,145.00,147.55,147.04,7/8/2022 12:00:00 AM,AAPL,64547798
78.15,77.86,78.81,78.13,7/8/2022 12:00:00 AM,ATVI,4156352
11.65,11.48,11.78,11.62,7/8/2022 12:00:00 AM,F,55235554
117.55,117.51,120.44,120.17,7/8/2022 12:00:00 AM,GOOG,29082200
53.05,52.76,53.92,53.17,7/8/2022 12:00:00 AM,PFE,11322704
242.33,241.16,254.98,250.76,7/8/2022 12:00:00 AM,TSLA,101854080
145.67,143.78,146.64,144.87,7/11/2022 12:00:00 AM,AAPL,63305113
77.92,77.61,78.38,77.79,7/11/2022 12:00:00 AM,ATVI,3047569
11.54,11.27,11.66,11.29,7/11/2022 12:00:00 AM,F,48889102
118.65,116.23,118.79,116.52,7/11/2022 12:00:00 AM,GOOG,26830460
53.00,52.75,53.74,52.89,7/11/2022 12:00:00 AM,PFE,12924938
252.10,233.63,253.06,234.34,7/11/2022 12:00:00 AM,TSLA,99509220
145.76,145.05,148.45,145.86,7/12/2022 12:00:00 AM,AAPL,77588759
77.90,76.40,78.21,76.54,7/12/2022 12:00:00 AM,ATVI,6602081
11.29,11.27,11.72,11.56,7/12/2022 12:00:00 AM,F,58414501
116.84,114.62,117.85,114.85,7/12/2022 12:00:00 AM,GOOG,24970160
52.69,51.70,52.78,52.04,7/12/2022 12:00:00 AM,PFE,14633528
236.85,228.37,239.77,233.07,7/12/2022 12:00:00 AM,TSLA,87930954
142.99,142.12,146.45,145.49,7/13/2022 12:00:00 AM,AAPL,71185560
76.06,75.79,76.55,75.96,7/13/2022 12:00:00 AM,ATVI,4946745
11.31,11.17,11.58,11.51,7/13/2022 12:00:00 AM,F,48274267
112.64,111.82,115.16,112.19,7/13/2022 12:00:00 AM,GOOG,38958860
51.86,51.51,52.31,51.79,7/13/2022 12:00:00 AM,PFE,12927324
225.50,225.03,242.06,237.04,7/13/2022 12:00:00 AM,TSLA,97954497
144.08,143.25,148.95,148.47,7/14/2022 12:00:00 AM,AAPL,78140744
75.65,75.38,76.44,76.24,7/14/2022 12:00:00 AM,ATVI,3252214
11.22,11.14,11.40,11.39,7/14/2022 12:00:00 AM,F,48176330
110.83,109.33,111.99,111.44,7/14/2022 12:00:00 AM,GOOG,32365540
50.75,50.63,51.59,51.39,7/14/2022 12:00:00 AM,PFE,14023836
234.90,229.33,238.65,238.31,7/14/2022 12:00:00 AM,TSLA,78557499
149.78,148.20,150.86,150.17,7/15/2022 12:00:00 AM,AAPL,76259931
76.41,76.23,77.41,77.39,7/15/2022 12:00:00 AM,ATVI,5725366
11.58,11.49,11.90,11.88,7/15/2022 12:00:00 AM,F,49306946
112.96,111.82,114.00,112.77,7/15/2022 12:00:00 AM,GOOG,34330760
51.04,50.43,51.91,51.75,7/15/2022 12:00:00 AM,PFE,19885710
240.00,236.89,243.62,240.07,7/15/2022 12:00:00 AM,TSLA,69683013
150.74,146.70,151.57,147.07,7/18/2022 12:00:00 AM,AAPL,81420868
77.58,76.88,78.07,76.99,7/18/2022 12:00:00 AM,ATVI,5757752
12.15,11.90,12.25,11.96,7/18/2022 12:00:00 AM,F,45873440
113.44,109.30,114.80,109.91,7/18/2022 12:00:00 AM,GOOG,33353985
51.96,50.52,51.97,50.75,7/18/2022 12:00:00 AM,PFE,15742859
244.94,239.60,250.52,240.55,7/18/2022 12:00:00 AM,TSLA,82537425
147.92,146.91,151.23,151.00,7/19/2022 12:00:00 AM,AAPL,82982367
77.40,77.18,78.71,78.63,7/19/2022 12:00:00 AM,ATVI,5736906
12.22,12.21,12.69,12.59,7/19/2022 12:00:00 AM,F,62650805
111.73,110.50,114.81,114.62,7/19/2022 12:00:00 AM,GOOG,30992331
51.04,50.60,51.51,51.37,7/19/2022 12:00:00 AM,PFE,13402113
245.00,236.98,247.14,245.53,7/19/2022 12:00:00 AM,TSLA,80890110
151.12,150.37,153.72,153.04,7/20/2022 12:00:00 AM,AAPL,64823413
78.83,78.35,79.38,79.30,7/20/2022 12:00:00 AM,ATVI,4270374
12.60,12.51,12.82,12.73,7/20/2022 12:00:00 AM,F,51932197
114.06,113.26,116.33,114.70,7/20/2022 12:00:00 AM,GOOG,26780088
51.39,50.51,51.46,50.82,7/20/2022 12:00:00 AM,PFE,12774396
246.78,243.48,250.66,247.50,7/20/2022 12:00:00 AM,TSLA,88864083
154.50,151.94,155.57,155.35,7/21/2022 12:00:00 AM,AAPL,65086636
79.35,79.10,79.53,79.49,7/21/2022 12:00:00 AM,ATVI,3479896
12.88,12.63,13.00,13.00,7/21/2022 12:00:00 AM,F,66949188
115.09,111.91,115.21,115.04,7/21/2022 12:00:00 AM,GOOG,27267848
50.57,50.18,51.14,51.12,7/21/2022 12:00:00 AM,PFE,15103832
255.11,254.87,273.27,271.71,7/21/2022 12:00:00 AM,TSLA,142032177
155.39,153.41,156.28,154.09,7/22/2022 12:00:00 AM,AAPL,66675408
79.53,78.89,79.53,79.23,7/22/2022 12:00:00 AM,ATVI,2977617
13.10,12.72,13.14,12.82,7/22/2022 12:00:00 AM,F,46724714
111.81,107.60,113.18,108.36,7/22/2022 12:00:00 AM,GOOG,44455304
51.26,50.95,51.53,51.23,7/22/2022 12:00:00 AM,PFE,10932118
276.22,270.71,280.79,272.24,7/22/2022 12:00:00 AM,TSLA,103472847
154.01,152.28,155.04,152.95,7/25/2022 12:00:00 AM,AAPL,53623945
79.65,78.78,79.98,79.65,7/25/2022 12:00:00 AM,ATVI,5055517
12.85,12.60,12.99,12.84,7/25/2022 12:00:00 AM,F,36830490
108.88,107.01,110.58,108.21,7/25/2022 12:00:00 AM,GOOG,28289942
51.34,51.34,51.88,51.77,7/25/2022 12:00:00 AM,PFE,12995817
272.22,267.40,274.15,268.43,7/25/2022 12:00:00 AM,TSLA,64073502
152.26,150.80,153.09,151.60,7/26/2022 12:00:00 AM,AAPL,55138691
79.90,79.07,79.95,79.46,7/26/2022 12:00:00 AM,ATVI,3561023
12.68,12.46,12.76,12.54,7/26/2022 12:00:00 AM,F,49272323
107.43,104.76,107.74,105.44,7/26/2022 12:00:00 AM,GOOG,36626630
51.84,51.71,52.85,52.30,7/26/2022 12:00:00 AM,PFE,16632506
266.51,256.26,267.31,258.86,7/26/2022 12:00:00 AM,TSLA,66820752
152.58,152.16,157.33,156.79,7/27/2022 12:00:00 AM,AAPL,78620688
79.60,79.30,80.00,79.79,7/27/2022 12:00:00 AM,ATVI,5012821
12.75,12.63,13.19,13.19,7/27/2022 12:00:00 AM,F,64572325
109.60,108.42,114.40,113.60,7/27/2022 12:00:00 AM,GOOG,41474618
51.94,51.19,52.25,51.95,7/27/2022 12:00:00 AM,PFE,19203522
263.81,261.79,275.93,274.82,7/27/2022 12:00:00 AM,TSLA,88109982
156.98,154.41,157.64,157.35,7/28/2022 12:00:00 AM,AAPL,81378731
79.79,79.34,79.79,79.51,7/28/2022 12:00:00 AM,ATVI,4550140
13.94,13.38,14.09,14.00,7/28/2022 12:00:00 AM,F,144096499
112.80,111.85,114.70,114.59,7/28/2022 12:00:00 AM,GOOG,23303844
50.84,49.10,52.33,50.72,7/28/2022 12:00:00 AM,PFE,38984890
280.07,272.80,283.30,280.90,7/28/2022 12:00:00 AM,TSLA,84722985
161.24,159.50,163.63,162.51,7/29/2022 12:00:00 AM,AAPL,101786860
79.42,79.11,80.24,79.95,7/29/2022 12:00:00 AM,ATVI,3859688
14.11,14.01,14.79,14.69,7/29/2022 12:00:00 AM,F,94551572
113.40,113.23,116.90,116.64,7/29/2022 12:00:00 AM,GOOG,31336183
50.56,49.28,50.71,50.51,7/29/2022 12:00:00 AM,PFE,25037899
280.70,279.10,298.32,297.15,7/29/2022 12:00:00 AM,TSLA,95312880
161.01,160.89,163.59,161.51,8/1/2022 12:00:00 AM,AAPL,67829379
79.97,79.47,80.31,80.08,8/1/2022 12:00:00 AM,ATVI,3215075
14.66,14.55,15.43,15.34,8/1/2022 12:00:00 AM,F,109521677
115.53,114.69,117.12,115.48,8/1/2022 12:00:00 AM,GOOG,22856202
50.32,50.15,51.30,50.61,8/1/2022 12:00:00 AM,PFE,19709862
301.27,295.00,311.88,297.28,8/1/2022 12:00:00 AM,TSLA,117042885
160.10,159.63,162.41,160.01,8/2/2022 12:00:00 AM,AAPL,59907025
79.95,79.17,80.35,79.32,8/2/2022 12:00:00 AM,ATVI,4300513
15.20,15.12,15.45,15.16,8/2/2022 12:00:00 AM,F,74626779
114.43,114.26,117.08,115.90,8/2/2022 12:00:00 AM,GOOG,17911039
50.90,49.63,51.47,49.69,8/2/2022 12:00:00 AM,PFE,17802024
294.00,292.67,307.83,300.59,8/2/2022 12:00:00 AM,TSLA,95577462
160.84,160.75,166.59,166.13,8/3/2022 12:00:00 AM,AAPL,82507488
79.54,79.50,80.71,80.59,8/3/2022 12:00:00 AM,ATVI,6732260
15.48,15.46,16.15,15.69,8/3/2022 12:00:00 AM,F,95846013
116.34,116.15,119.42,118.78,8/3/2022 12:00:00 AM,GOOG,25302816
49.79,49.34,50.07,49.86,8/3/2022 12:00:00 AM,PFE,16500076
305.00,301.15,309.55,307.40,8/3/2022 12:00:00 AM,TSLA,80091099
166.00,164.43,167.19,165.81,8/4/2022 12:00:00 AM,AAPL,55474144
80.65,80.59,81.31,80.66,8/4/2022 12:00:00 AM,ATVI,3666189
15.65,15.31,15.67,15.37,8/4/2022 12:00:00 AM,F,85039839
118.30,117.71,119.50,118.87,8/4/2022 12:00:00 AM,GOOG,15757698
49.90,49.21,50.05,49.86,8/4/2022 12:00:00 AM,PFE,17026274
311.00,305.00,313.61,308.63,8/4/2022 12:00:00 AM,TSLA,72256311
163.21,163.00,165.85,165.35,8/5/2022 12:00:00 AM,AAPL,56696985
80.18,80.03,80.65,80.49,8/5/2022 12:00:00 AM,ATVI,2384960
15.23,15.13,15.47,15.30,8/5/2022 12:00:00 AM,F,68093520
116.93,116.71,118.86,118.22,8/5/2022 12:00:00 AM,GOOG,15615663
49.64,49.06,49.97,49.27,8/5/2022 12:00:00 AM,PFE,16376601
302.67,285.54,304.61,288.17,8/5/2022 12:00:00 AM,TSLA,113172894
166.37,164.20,167.81,164.87,8/8/2022 12:00:00 AM,AAPL,60362338
80.58,80.58,81.05,81.00,8/8/2022 12:00:00 AM,ATVI,7410450
15.57,15.55,16.04,15.78,8/8/2022 12:00:00 AM,F,76118738
119.12,117.83,120.86,118.14,8/8/2022 12:00:00 AM,GOOG,17061112
49.39,48.94,49.81,49.57,8/8/2022 12:00:00 AM,PFE,16077441
295.00,289.09,305.20,290.42,8/8/2022 12:00:00 AM,TSLA,99365274
164.02,163.25,165.82,164.92,8/9/2022 12:00:00 AM,AAPL,63135503
81.10,80.41,81.24,80.59,8/9/2022 12:00:00 AM,ATVI,4687467
15.66,15.15,15.70,15.19,8/9/2022 12:00:00 AM,F,67676780
117.99,116.56,118.20,117.50,8/9/2022 12:00:00 AM,GOOG,15424257
49.75,49.52,50.11,49.78,8/9/2022 12:00:00 AM,PFE,12095585
290.29,279.35,292.40,283.33,8/9/2022 12:00:00 AM,TSLA,86244678
167.68,166.90,169.34,169.24,8/10/2022 12:00:00 AM,AAPL,70170540
81.14,80.49,81.22,80.91,8/10/2022 12:00:00 AM,ATVI,5314440
15.47,15.23,15.58,15.50,8/10/2022 12:00:00 AM,F,71607001
119.59,119.36,121.78,120.65,8/10/2022 12:00:00 AM,GOOG,20497021
49.92,49.38,50.05,49.95,8/10/2022 12:00:00 AM,PFE,17355136
297.07,283.37,297.51,294.36,8/10/2022 12:00:00 AM,TSLA,94918869
170.06,168.19,170.99,168.49,8/11/2022 12:00:00 AM,AAPL,57149159
81.00,80.50,81.13,80.51,8/11/2022 12:00:00 AM,ATVI,2630019
15.80,15.61,15.92,15.83,8/11/2022 12:00:00 AM,F,61567000
122.08,119.55,122.34,119.82,8/11/2022 12:00:00 AM,GOOG,16671627
48.22,47.81,49.13,48.29,8/11/2022 12:00:00 AM,PFE,44048790
296.51,285.83,298.24,286.63,8/11/2022 12:00:00 AM,TSLA,70155045
169.82,169.40,172.17,172.10,8/12/2022 12:00:00 AM,AAPL,68039382
80.75,80.66,80.95,80.79,8/12/2022 12:00:00 AM,ATVI,5822970
15.95,15.84,16.22,16.18,8/12/2022 12:00:00 AM,F,53182530
121.16,120.40,122.65,122.65,8/12/2022 12:00:00 AM,GOOG,16121087
48.55,48.55,50.39,50.11,8/12/2022 12:00:00 AM,PFE,25835465
289.42,285.03,300.16,300.03,8/12/2022 12:00:00 AM,TSLA,79657281
171.52,171.34,173.39,173.19,8/15/2022 12:00:00 AM,AAPL,54091694
80.60,80.38,80.80,80.73,8/15/2022 12:00:00 AM,ATVI,4121310
16.00,15.94,16.45,16.32,8/15/2022 12:00:00 AM,F,51779617
122.21,121.57,123.26,122.88,8/15/2022 12:00:00 AM,GOOG,15524951
49.97,49.38,50.06,49.75,8/15/2022 12:00:00 AM,PFE,15797763
301.79,301.23,313.13,309.32,8/15/2022 12:00:00 AM,TSLA,89359164
172.78,171.66,173.71,173.03,8/16/2022 12:00:00 AM,AAPL,56377050
80.81,80.55,81.17,80.92,8/16/2022 12:00:00 AM,ATVI,5647410
16.30,16.26,16.68,16.43,8/16/2022 12:00:00 AM,F,54028885
122.32,121.53,123.23,122.51,8/16/2022 12:00:00 AM,GOOG,15626171
49.38,49.36,50.18,49.86,8/16/2022 12:00:00 AM,PFE,12874773
311.67,302.88,314.67,306.56,8/16/2022 12:00:00 AM,TSLA,88136316
172.77,172.57,176.15,174.55,8/17/2022 12:00:00 AM,AAPL,79542037
80.76,79.81,80.91,80.53,8/17/2022 12:00:00 AM,ATVI,7245464
16.16,15.90,16.27,16.03,8/17/2022 12:00:00 AM,F,57118345
120.93,120.20,122.15,120.32,8/17/2022 12:00:00 AM,GOOG,17589157
49.65,49.25,49.86,49.27,8/17/2022 12:00:00 AM,PFE,13607173
303.40,300.03,309.66,304.00,8/17/2022 12:00:00 AM,TSLA,68765967
173.75,173.12,174.90,174.15,8/18/2022 12:00:00 AM,AAPL,62290075
80.71,80.23,80.75,80.44,8/18/2022 12:00:00 AM,ATVI,3259897
15.99,15.86,16.21,16.15,8/18/2022 12:00:00 AM,F,39414243
120.23,119.55,121.69,120.86,8/18/2022 12:00:00 AM,GOOG,15652029
49.39,48.38,49.52,48.58,8/18/2022 12:00:00 AM,PFE,18916324
306.00,301.85,306.50,302.87,8/18/2022 12:00:00 AM,TSLA,47500533
173.03,171.31,173.74,171.52,8/19/2022 12:00:00 AM,AAPL,70346295
80.33,79.97,81.50,80.27,8/19/2022 12:00:00 AM,ATVI,4688391
15.95,15.77,16.14,15.88,8/19/2022 12:00:00 AM,F,48597181
119.87,117.67,120.00,118.12,8/19/2022 12:00:00 AM,GOOG,20186983
48.84,48.73,49.45,49.15,8/19/2022 12:00:00 AM,PFE,15350198
299.00,292.50,300.36,296.67,8/19/2022 12:00:00 AM,TSLA,61395381
169.69,167.13,169.86,167.57,8/22/2022 12:00:00 AM,AAPL,69026809
79.83,79.61,80.07,79.76,8/22/2022 12:00:00 AM,ATVI,3716398
15.08,14.91,15.21,15.08,8/22/2022 12:00:00 AM,F,71321795
116.10,114.67,116.50,115.07,8/22/2022 12:00:00 AM,GOOG,19316024
49.21,48.73,49.40,48.90,8/22/2022 12:00:00 AM,PFE,13601214
291.91,286.30,292.40,289.91,8/22/2022 12:00:00 AM,TSLA,55843344
167.08,166.65,168.71,167.23,8/23/2022 12:00:00 AM,AAPL,54147079
79.53,79.30,79.77,79.34,8/23/2022 12:00:00 AM,ATVI,2821263
15.09,15.09,15.42,15.32,8/23/2022 12:00:00 AM,F,51288975
114.32,114.30,115.93,114.77,8/23/2022 12:00:00 AM,GOOG,14390691
48.42,47.76,48.52,48.01,8/23/2022 12:00:00 AM,PFE,16248857
291.45,287.92,298.83,296.45,8/23/2022 12:00:00 AM,TSLA,63985041
167.32,166.25,168.11,167.53,8/24/2022 12:00:00 AM,AAPL,53841524
79.36,79.13,79.73,79.28,8/24/2022 12:00:00 AM,ATVI,3474433
15.32,15.24,15.66,15.52,8/24/2022 12:00:00 AM,F,39508694
114.45,113.78,115.72,114.70,8/24/2022 12:00:00 AM,GOOG,16051174
47.90,47.38,48.01,47.43,8/24/2022 12:00:00 AM,PFE,15551472
297.56,296.50,303.65,297.10,8/24/2022 12:00:00 AM,TSLA,57259710
168.78,168.35,170.14,170.03,8/25/2022 12:00:00 AM,AAPL,51218209
79.50,78.32,79.52,79.07,8/25/2022 12:00:00 AM,ATVI,4480852
15.60,15.58,16.04,15.93,8/25/2022 12:00:00 AM,F,56401265
115.15,115.05,117.78,117.70,8/25/2022 12:00:00 AM,GOOG,14874666
47.52,47.27,47.95,47.90,8/25/2022 12:00:00 AM,PFE,14460001
302.36,291.60,302.96,296.07,8/25/2022 12:00:00 AM,TSLA,53230013
170.57,163.56,171.05,163.62,8/26/2022 12:00:00 AM,AAPL,78960980
79.42,78.58,79.50,78.63,8/26/2022 12:00:00 AM,ATVI,5149378
16.01,15.41,16.09,15.41,8/26/2022 12:00:00 AM,F,54517255
115.81,111.22,116.60,111.30,8/26/2022 12:00:00 AM,GOOG,31698668
47.62,46.70,47.96,46.82,8/26/2022 12:00:00 AM,PFE,16546733
297.43,287.47,302.00,288.09,8/26/2022 12:00:00 AM,TSLA,57163947
161.15,159.82,162.90,161.38,8/29/2022 12:00:00 AM,AAPL,73313953
78.55,78.50,79.08,78.75,8/29/2022 12:00:00 AM,ATVI,3657033
15.20,15.19,15.71,15.57,8/29/2022 12:00:00 AM,F,50416542
110.78,109.81,111.96,110.34,8/29/2022 12:00:00 AM,GOOG,20386142
46.38,46.12,46.69,46.23,8/29/2022 12:00:00 AM,PFE,13400450
282.83,280.70,287.74,284.82,8/29/2022 12:00:00 AM,TSLA,41864742
162.13,157.72,162.56,158.91,8/30/2022 12:00:00 AM,AAPL,77906197
78.83,78.47,78.94,78.62,8/30/2022 12:00:00 AM,ATVI,4111646
15.70,15.17,15.80,15.45,8/30/2022 12:00:00 AM,F,66034356
111.03,108.80,111.37,109.91,8/30/2022 12:00:00 AM,GOOG,20548202
46.34,45.80,46.35,45.85,8/30/2022 12:00:00 AM,PFE,16303015
287.87,272.65,288.48,277.70,8/30/2022 12:00:00 AM,TSLA,50541759
160.31,157.14,160.58,157.22,8/31/2022 12:00:00 AM,AAPL,87991091
78.98,78.47,79.14,78.49,8/31/2022 12:00:00 AM,ATVI,4219824
15.52,15.24,15.52,15.24,8/31/2022 12:00:00 AM,F,52058156
111.63,109.05,111.77,109.15,8/31/2022 12:00:00 AM,GOOG,25897978
46.01,45.13,46.28,45.23,8/31/2022 12:00:00 AM,PFE,26416771
280.62,271.81,281.25,275.61,8/31/2022 12:00:00 AM,TSLA,52107337
156.64,154.67,158.42,157.96,9/1/2022 12:00:00 AM,AAPL,74229896
78.21,78.10,79.00,78.55,9/1/2022 12:00:00 AM,ATVI,4867444
15.10,14.78,15.21,15.19,9/1/2022 12:00:00 AM,F,65299769
109.20,108.19,111.22,110.55,9/1/2022 12:00:00 AM,GOOG,22784385
45.14,45.14,46.65,46.63,9/1/2022 12:00:00 AM,PFE,19947618
272.57,266.15,277.58,277.16,9/1/2022 12:00:00 AM,TSLA,54287024
159.75,154.97,160.36,155.81,9/2/2022 12:00:00 AM,AAPL,76957768
78.50,77.36,78.56,77.53,9/2/2022 12:00:00 AM,ATVI,4330553
15.53,15.06,15.57,15.16,9/2/2022 12:00:00 AM,F,64565407
111.34,108.13,111.67,108.68,9/2/2022 12:00:00 AM,GOOG,20618080
46.74,45.53,46.80,45.70,9/2/2022 12:00:00 AM,PFE,14667687
281.06,269.08,282.35,270.21,9/2/2022 12:00:00 AM,TSLA,50890090
156.47,153.69,157.09,154.53,9/6/2022 12:00:00 AM,AAPL,73714843
77.59,76.67,77.59,76.84,9/6/2022 12:00:00 AM,ATVI,6637910
15.22,14.84,15.24,15.03,9/6/2022 12:00:00 AM,F,58676732
108.14,106.51,108.88,107.48,9/6/2022 12:00:00 AM,GOOG,20565050
45.96,45.53,46.44,45.76,9/6/2022 12:00:00 AM,PFE,17153474
272.68,265.74,275.99,274.42,9/6/2022 12:00:00 AM,TSLA,55859984
154.82,153.61,156.67,155.96,9/7/2022 12:00:00 AM,AAPL,87449574
76.88,76.77,77.86,77.72,9/7/2022 12:00:00 AM,ATVI,3830390
14.91,14.79,15.49,15.43,9/7/2022 12:00:00 AM,F,55087213
107.76,107.61,110.99,110.48,9/7/2022 12:00:00 AM,GOOG,22987178
45.70,45.38,46.21,46.13,9/7/2022 12:00:00 AM,PFE,15378914
273.10,272.27,283.84,283.70,9/7/2022 12:00:00 AM,TSLA,50028916
154.64,152.68,156.36,154.46,9/8/2022 12:00:00 AM,AAPL,84923847
77.62,77.00,77.69,77.39,9/8/2022 12:00:00 AM,ATVI,6199225
15.16,15.02,15.48,15.47,9/8/2022 12:00:00 AM,F,60075903
109.18,108.06,110.58,109.42,9/8/2022 12:00:00 AM,GOOG,21660654
46.02,45.87,47.12,47.08,9/8/2022 12:00:00 AM,PFE,18271038
281.30,279.76,289.50,289.26,9/8/2022 12:00:00 AM,TSLA,53713124
155.47,154.75,157.82,157.37,9/9/2022 12:00:00 AM,AAPL,68081006
77.57,77.37,78.58,78.51,9/9/2022 12:00:00 AM,ATVI,5829940
15.60,15.32,15.70,15.42,9/9/2022 12:00:00 AM,F,63420466
110.05,110.00,112.00,111.78,9/9/2022 12:00:00 AM,GOOG,21745034
47.20,47.10,47.99,47.84,9/9/2022 12:00:00 AM,PFE,17509282
291.67,291.25,299.85,299.68,9/9/2022 12:00:00 AM,TSLA,54470854
159.59,159.30,164.26,163.43,9/12/2022 12:00:00 AM,AAPL,104955962
78.75,77.95,78.92,78.13,9/12/2022 12:00:00 AM,ATVI,4798494
15.55,15.45,15.74,15.54,9/12/2022 12:00:00 AM,F,52656461
111.99,110.93,112.64,111.87,9/12/2022 12:00:00 AM,GOOG,19732905
48.08,47.69,48.35,47.76,9/12/2022 12:00:00 AM,PFE,13744796
300.72,300.40,305.49,304.42,9/12/2022 12:00:00 AM,TSLA,48674604
159.90,153.37,160.54,153.84,9/13/2022 12:00:00 AM,AAPL,122656614
77.49,76.64,78.04,76.76,9/13/2022 12:00:00 AM,ATVI,5873386
15.00,14.70,15.13,14.74,9/13/2022 12:00:00 AM,F,80842450
